WEEK_NUM,,,PRTNUM,,,PRT_CLIENT_ID,SUM(ORDQTY)
8,,,KT-ET5X-10SCRN1-02,,,ZEBRA,14
8,,,P1058930-019,,,ZEBRA,16
8,,,105934-004,,,ZEBRA,5
8,,,20-71048-04R,,,ZEBRA,5
8,,,ZQ52-AUN1000-3NZ,,,ZEBRA,25
8,,,ZT51043-T210000Z,,,ZEBRA,44
12,,,P1021952-001,,,ZEBRA,572
8,,,79819M,,,ZEBRA,7
8,,,105931-001,,,ZEBRA,129
8,,,CA1300,,,ZEBRA,7
8,,,CBL-MPM-USB1-01,,,ZEBRA,3404
8,,,33880,,,ZEBRA,4
8,,,ZT41042-T01A000Z,,,ZEBRA,499
8,,,450018,,,ZEBRA,163
8,,,AK18096-3,,,ZEBRA,33
12,,,147.0251X.0002,,,TX3,60
8,,,HW30402-006,,,ZEBRA,1
8,,,P1050667-142,,,ZEBRA,602
8,,,105936G-001,,,ZEBRA,2
8,,,DS9908-SR00004ZZWW,,,ZEBRA,1344
12,,,STB3678-C100F3WW,,,ZEBRA,3290
8,,,G77302M,,,ZEBRA,1
8,,,60.17E07.004,,,TX3,410
8,,,ZT23043-T0A200FZ,,,ZEBRA,3
8,,,450154,,,ZEBRA,183
8,,,450040,,,ZEBRA,254
8,,,5814-004290,,,TX3,1000
8,,,SAC5500-400CES,,,ZEBRA,50
8,,,P1046696-018,,,ZEBRA,31
8,,,79805,,,ZEBRA,2
8,,,P1033103,,,ZEBRA,135
8,,,P1058930-029,,,ZEBRA,1
8,,,200140,,,ZEBRA,1
8,,,55.18H02.081G,,,TX3,15
8,,,20-73951-07R,,,ZEBRA,1226
8,,,HN000829P04,,,TX3,217
8,,,DS4308-SR00587ZZWW,,,ZEBRA,764
8,,,HS2100-OTH,,,ZEBRA,23
8,,,BTRY-MC33-52MA-IN,,,ZEBRA,58
8,,,105936G-032,,,ZEBRA,1
8,,,11-91003-01R,,,ZEBRA,178
8,,,ZD41022-D01W02EZ,,,ZEBRA,75
3,,,KT-VC50ARM3-VC70-R,,,ZEBRA,18
8,,,48902,,,ZEBRA,4
3,,,MW1269EAERTS,,,TX3,1659
8,,,CBA-RF7-C09ZAR,,,ZEBRA,80
8,,,P1080383-042,,,ZEBRA,112
12,,,8710-055600-38,,,TX3,175
3,,,SE4750SR-IP100R,,,ZEBRA,2970
8,,,60.13Y01.001,,,TX3,43
12,,,11-70621-01,,,TX3,371
12,,,16M.038MB.0001,,,TX3,25
12,,,CBA-U01-S07ZAR,,,TX3,290
12,,,15-131935-01,,,TX3,31
12,,,MN-002744-02,,,ZEBRA,210
8,,,ZC11-0000000US00,,,ZEBRA,136
8,,,KT-2070-ML2000C14W,,,ZEBRA,15
8,,,P1048201-103,,,ZEBRA,24
12,,,78150,,,ZEBRA,12
8,,,BTRY-MC31KAB02-10,,,ZEBRA,75
8,,,MC32N0-RL4HCLE0A,,,ZEBRA,3
8,,,ZC32-000CQ00US00,,,ZEBRA,38
8,,,62.10027.J01,,,TX3,250
8,,,91-164801-01,,,TX3,5
8,,,S00867,,,TX3,3
8,,,27197-003,,,ZEBRA,33
12,,,HW000672A02,,,TX3,29
8,,,24917,,,ZEBRA,240
3,,,SG-TC55-HLSTR1-01,,,ZEBRA,49
8,,,450047,,,ZEBRA,15
8,,,1830-0067JMT,,,TX3,5296
8,,,23886-13,,,ZEBRA,24
8,,,BA16695-2,,,ZEBRA,218
8,,,23886-12,,,ZEBRA,24
8,,,60.16M63.001,,,TX3,217
8,,,1011126,,,TX3,2
8,,,210642-014,,,ZEBRA,195
12,,,ET50PE-G15E-00US,,,TX3,1
12,,,S01946,,,TX3,16
12,,,PA-001493-01,,,TX3,175
8,,,MPACT-MB1000-01-WR,,,ZEBRA,210
8,,,23902,,,ZEBRA,24
8,,,23884-11,,,ZEBRA,26
8,,,23888,,,ZEBRA,24
8,,,8710-056500-06,,,TX3,40
3,,,46902,,,ZEBRA,211
8,,,BA16632-2,,,ZEBRA,500
8,,,ZC11-000C000US00,,,ZEBRA,29
8,,,MPACT-MB6000-01-WR,,,ZEBRA,20
8,,,40225,,,ZEBRA,95
8,,,MW0030AAUNCZ,,,TX3,80
8,,,21-82929-01,,,TX3,28
8,,,8710-050332-58,,,TX3,2960
8,,,010-0001119,,,ZEBRA,374
12,,,BTRY-MPM-22MA1-01,,,ZEBRA,326
8,,,7014-002764,,,TX3,461
8,,,50-16000-678R,,,ZEBRA,154
8,,,BTRY-RS51-4MA-10,,,ZEBRA,154
8,,,P1037750-050,,,ZEBRA,2
8,,,P1037974-066,,,ZEBRA,11
8,,,P1061022-029,,,ZEBRA,12
8,,,11-43912-03R,,,ZEBRA,34
8,,,MC92N0-GJ0SXEYA5WR,,,ZEBRA,122
8,,,BTRY-MC18-27MAG-01,,,ZEBRA,578
8,,,8710-050332-29,,,TX3,29
8,,,OB131100100A1102,,,ZEBRA,1
8,,,P1046838-001,,,ZEBRA,5
8,,,3PTY-PCLIP-710835,,,ZEBRA,111
8,,,CHS3000-4001CR,,,ZEBRA,44
8,,,ZD42042-T05000EZ,,,ZEBRA,47
8,,,MC330M-SI4HG2US,,,ZEBRA,20
8,,,25-64396-01R,,,ZEBRA,363
8,,,450010,,,ZEBRA,9
8,,,CBL-TC5X-USBC2A-01,,,ZEBRA,278
8,,,P1014112,,,ZEBRA,639
8,,,AC18177-9,,,ZEBRA,17
12,,,55.18R01.025G,,,TX3,9
12,,,DS4308-DL00147ZZWW,,,ZEBRA,24
8,,,MC32N0-GI4HCHEIA,,,ZEBRA,58
12,,,DS8178-SR0F007ZZWW,,,ZEBRA,2044
8,,,LS2208-1AZR0100DR,,,ZEBRA,133
8,,,MC330M-GI4HA2US,,,ZEBRA,26
12,,,DS8178-SR7U2100SFW,,,ZEBRA,1188
8,,,MNT-MC33-FLCH-01,,,ZEBRA,34
8,,,ZQ52-AUE000L-00,,,ZEBRA,273
8,,,CRD-L10-IND02,,,ZEBRA,23
8,,,ZBK-ET5X-10SCN5-01,,,ZEBRA,135
8,,,P1058602,,,ZEBRA,35
8,,,CBL-DC-380A1-01,,,ZEBRA,40
8,,,P1031031,,,ZEBRA,216
8,,,AT18095-1,,,ZEBRA,20
12,,,LI2208-SR00007ZZNA,,,ZEBRA,1010
8,,,RAM-201U,,,ZEBRA,20
8,,,94-FCN6466A,,,TX3,859
8,,,8710-053310-08,,,TX3,20
8,,,94-PA-001600-01,,,TX3,990
8,,,ET55AE-W22E,,,ZEBRA,1
8,,,P1061022-017,,,ZEBRA,11
8,,,WPT-3200-T1AA,,,ZEBRA,3
12,,,MC930B-GSEDG4RW,,,ZEBRA,203
8,,,AN620-SCL71130EU,,,ZEBRA,12
8,,,MC92N0-GA0SYGYC6WR,,,ZEBRA,8
8,,,ZD50043-T012R2FZ,,,ZEBRA,1
8,,,MISC-TC8X-SCRN-01,,,ZEBRA,75
8,,,RS507X-IM20000CTWR,,,ZEBRA,26
12,,,TC77HL-5ME24BG-A6,,,ZEBRA,73
12,,,G22222M,,,ZEBRA,3
8,,,BTRY-MC55EAB02-10H,,,ZEBRA,10
12,,,TC700K-02B22B0-US,,,ZEBRA,211
8,,,ZT62063-T0102A0Z,,,ZEBRA,1
3,,,CBA-K08-C20PAR,,,ZEBRA,5
12,,,ZD62042-D2EF00EZ,,,ZEBRA,1402
12,,,DS8178-SR0F107ZZWW,,,ZEBRA,662
12,,,BRKT-AP0081W-04,,,ZEBRA,720
12,,,CBA-UF2-C12ZAR,,,ZEBRA,150
12,,,G41387M,,,ZEBRA,3
12,,,TC70X-WM-INTL,,,ZEBRA,10
12,,,CB000308A01,,,ZEBRA,84
8,,,GT800-100510-100,,,ZEBRA,105
12,,,150036,,,ZEBRA,7
12,,,OE431120C00E1122,,,ZEBRA,2
12,,,P1010338,,,ZEBRA,331
12,,,MC930P-GSFEG4NA,,,ZEBRA,40
12,,,P1083320-032,,,ZEBRA,194
3,,,S00458,,,TX3,205
12,,,25-124411-03R,,,ZEBRA,310
12,,,RSL10-LSS5X4W1S0X0X0,,,ZEBRA,98
8,,,SE4757SR-L200R,,,ZEBRA,750
8,,,20-4750SR-IM101R,,,ZEBRA,1880
12,,,P1006112,,,ZEBRA,28
12,,,CR8178-SC111F4WW,,,ZEBRA,220
8,,,ZD23042-D01G00EZ,,,ZEBRA,22
12,,,P1080383-219,,,ZEBRA,3
12,,,210625-006,,,ZEBRA,152
12,,,BTRY-VC70IAB00,,,TX3,243
12,,,ZT41146-T01000GA,,,ZEBRA,2
12,,,ZT41043-T0100A0Z,,,ZEBRA,24
12,,,ZT41143-T0100A0Z,,,ZEBRA,7
8,,,11-62850-04,,,TX3,100
8,,,08C.00000.000Z,,,TX3,2030
8,,,105936G-529,,,ZEBRA,2
8,,,50-11900-045,,,TX3,100
8,,,P1067751,,,ZEBRA,30
8,,,11-66019-05,,,TX3,630
8,,,50.16V01.001,,,TX3,132
8,,,1051089-100,,,TX3,11
8,,,SE-3300SR-L000R,,,ZEBRA,300
12,,,7014-002795,,,TX3,139
8,,,8710-056100-39,,,TX3,122
8,,,7287507V08,,,TX3,20
8,,,50-12800-972,,,TX3,700
8,,,8710-051800-39,,,TX3,53
8,,,TC75EK-22B24AB-US,,,ZEBRA,346
3,,,S00459,,,TX3,6
8,,,1005315,,,ZEBRA,11
8,,,100067,,,ZEBRA,13
8,,,94-80533-02,,,TX3,22
8,,,147.0251H.0001,,,TX3,210
12,,,200369,,,ZEBRA,1
8,,,RPL10-LXA5W4W1S4X0X0,,,ZEBRA,7
12,,,MC92N0-GJ0SYEAA6WR,,,ZEBRA,159
8,,,210758-014,,,ZEBRA,1
8,,,VC80X-10SSRAABBA-U,,,ZEBRA,3
8,,,147.0254T.0001,,,TX3,1006
8,,,MC2180-MS01E0A,,,ZEBRA,1
12,,,TC77HL-5ME24BG-A620,,,ZEBRA,1451
8,,,16H.025MS.0095,,,TX3,8000
8,,,CC5000-10J16XXWW,,,TX3,1
8,,,STB2078-C11407WR,,,TX3,15
8,,,8710-050384-34,,,TX3,10
8,,,91-000351-01,,,TX3,20
8,,,MX101-SR7000WW,,,ZEBRA,357
8,,,P1014134,,,ZEBRA,170
8,,,DS4308-DL00477ZZWW,,,ZEBRA,500
12,,,8710-053300-02,,,TX3,150
12,,,91-84388-11,,,TX3,1019
8,,,SG-MC3123244-01R,,,TX3,940
8,,,S00900,,,TX3,12
8,,,147.01R0V.1001,,,TX3,720
12,,,P1043693,,,ZEBRA,4
8,,,1305-0121500,,,TX3,10
8,,,94-137106-03,,,TX3,10
12,,,G48202M,,,ZEBRA,13
12,,,SG-TC2X-ARMNT-01,,,ZEBRA,137
12,,,13A5-02Q5101,,,TX3,40
8,,,300283-002,,,ZEBRA,26
12,,,BTRY-TC51-43MA1-01,,,ZEBRA,1035
8,,,P1007557,,,ZEBRA,3
12,,,25-114186-03R,,,ZEBRA,1326
8,,,0802-0682000,,,TX3,10
8,,,40.10P06.0F1,,,TX3,200
12,,,ST3004,,,ZEBRA,1061
8,,,16H.025CS.0013,,,TX3,2737
8,,,63-147739-01,,,TX3,60
12,,,WA4L21000100020W,,,ZEBRA,5
12,,,MC330K-SI4HA3US,,,ZEBRA,11
8,,,SG-EC30-RHLSTR1-01,,,ZEBRA,2
12,,,105950-060,,,ZEBRA,2
12,,,CC5000-10L64X1WW,,,ZEBRA,21
12,,,SE-4500SR-I000R,,,ZEBRA,2890
12,,,P1049729,,,ZEBRA,5
12,,,AK18913-003,,,ZEBRA,119
12,,,TC200J-10C213A6,,,ZEBRA,367
12,,,P1020350-03,,,ZEBRA,5094
8,,,1005702,,,TX3,10
8,,,PWRS-9-60VDC-01R,,,TX3,14
12,,,PS20J-P4G1NA00,,,ZEBRA,1
12,,,GX43-102410-000,,,ZEBRA,932
12,,,ZT22042-T01200FZ,,,ZEBRA,18
12,,,P1052948,,,ZEBRA,48
12,,,G77112M,,,ZEBRA,9
8,,,8710-050332-56,,,TX3,2634
12,,,SAC5500-400CES,,,ZEBRA,31
12,,,DS9908-DL4U210RAZU,,,ZEBRA,205
12,,,P1004238,,,ZEBRA,38
12,,,TC56DJ-1PAZU2P-A6,,,ZEBRA,2
12,,,P1058930-039,,,ZEBRA,5
12,,,CA1230,,,ZEBRA,28
12,,,13985-303,,,ZEBRA,28
12,,,DS4308-SR00007PZWW,,,ZEBRA,15
12,,,DS4308-HD00007ZZWW,,,ZEBRA,309
12,,,25.91230.001,,,TX3,100
12,,,50-12100-2984,,,TX3,315
12,,,CRD-L10-IND01,,,ZEBRA,12
8,,,63-62650-02,,,TX3,2010
8,,,086.2R362.0100,,,TX3,1363
12,,,ZQ61-AUWA000-00,,,ZEBRA,1118
12,,,KT-KYBDQW-VC70-02R,,,ZEBRA,20
12,,,KYBD-QW-VC70-01R,,,ZEBRA,23
12,,,MC67NA-PMABAB003LC,,,ZEBRA,328
12,,,P1037974-001,,,ZEBRA,176
3,,,TC510K-2HDZU4P-US,,,ZEBRA,20
12,,,CC600-5-3200LNNA,,,ZEBRA,191
12,,,105936G-525,,,ZEBRA,1
12,,,105936G-523,,,ZEBRA,8
12,,,LB-000771-01,,,TX3,250
12,,,P1078556-01,,,ZEBRA,183
12,,,55.18R01.032G,,,TX3,307
12,,,50-13130-2828,,,TX3,4000
12,,,TC56CJ-1PAZU4P-US,,,ZEBRA,281
12,,,DS-QLNDMP1090761,,,ZEBRA,130
12,,,TC57HO-1PEZU4P-25,,,ZEBRA,3
12,,,TC700K-02B24B0-03,,,ZEBRA,7
12,,,P1105147-001,,,ZEBRA,11
12,,,20-71043-0BR,,,ZEBRA,226
12,,,AN510-FCL60001US,,,ZEBRA,100
3,,,6M.18RLD.002,,,TX3,8977
3,,,86.VA524.8R0,,,TX3,2602
3,,,350040,,,ZEBRA,3
3,,,CA15661-1,,,ZEBRA,21
3,,,8710-050096-53,,,TX3,500
12,,,25-124330-01R,,,ZEBRA,457
3,,,450056,,,ZEBRA,10
3,,,DS4308-SR6U2100AZW,,,ZEBRA,10
3,,,ZQ62-AUWAL00-00,,,ZEBRA,60
3,,,GK42-102510-000,,,ZEBRA,1379
3,,,0801-0BT2000,,,TX3,30
3,,,ZT23043-T01200FZ,,,ZEBRA,723
3,,,ZD62142-D01F00EZ,,,ZEBRA,682
3,,,MC930B-GSCDG4NA,,,ZEBRA,3660
12,,,8710-050017-00,,,TX3,290
12,,,60.18R62.001,,,TX3,350
8,,,P1022237-003,,,ZEBRA,2
3,,,25-67866-03R,,,ZEBRA,8
12,,,KT-BKLN-RS507-10R,,,ZEBRA,5
8,,,CN-000803-04,,,ZEBRA,9
12,,,1301-04DP000,,,TX3,161
8,,,CR8178-PC110F4WW,,,ZEBRA,537
8,,,HW01815,,,ZEBRA,5
8,,,8710-053210-28,,,TX3,46
8,,,94-126212-32,,,TX3,40
8,,,P1024394-001,,,ZEBRA,1600
12,,,160.0250T.0001,,,TX3,500
3,,,P1030132,,,ZEBRA,1135
3,,,DS3678-DP3U4212S1W,,,ZEBRA,99
8,,,BTRY-MC32-52MA-10,,,ZEBRA,313
12,,,8710-052100-70,,,TX3,23
8,,,MC659B-PD0BAA00100,,,TX3,1
8,,,P1094919-091,,,ZEBRA,39
3,,,SE2707-LU000R,,,ZEBRA,20
3,,,BR-000238-02,,,ZEBRA,3
3,,,VCA400-02R,,,ZEBRA,790
3,,,P1031775-001,,,ZEBRA,1
3,,,LI4278-PRBU2100AWR,,,ZEBRA,133
3,,,MC92N0-GA0SYEYA6WR,,,ZEBRA,256
3,,,DS4308-SR7R0110AZN,,,ZEBRA,255
3,,,ZD62H42-T01L01EZ,,,ZEBRA,557
3,,,P1037750-049,,,ZEBRA,38
3,,,DS3608-ER3RF50AZVW,,,ZEBRA,1
3,,,KT-TC55-STYLUS1-03,,,ZEBRA,10
3,,,P1024461,,,ZEBRA,10650
3,,,1917166-001,,,TX3,2
3,,,1073152,,,TX3,138
3,,,PL5000-CMDEVR,,,ZEBRA,10
3,,,40.13Y02.001,,,TX3,563
3,,,MC330K-GL4HA3US,,,ZEBRA,10
3,,,MC67NA-PDABAF00500,,,ZEBRA,281
3,,,8710-050332-16,,,TX3,153
3,,,KT-TC55-44BTYD1-01,,,TX3,25
3,,,63-161928-01,,,TX3,2200
3,,,1301-04RGD00,,,TX3,40
3,,,11-66020-05,,,TX3,3130
3,,,PF001247A02,,,TX3,1420
3,,,ZT41042-T0A0000Z,,,ZEBRA,819
3,,,Z74-000C0000US00,,,ZEBRA,13
3,,,TC72-WM,,,ZEBRA,1093
3,,,MEP-1304-0004,,,TX3,50
3,,,MEP-1309-0001,,,TX3,30
3,,,UWT-1101-A-1BAB,,,ZEBRA,2500
3,,,P1046576-026,,,ZEBRA,5
3,,,MC330M-GI4HA2US,,,ZEBRA,75
3,,,1100930-001,,,TX3,10
3,,,S01797,,,TX3,49
3,,,8710-056500-57,,,TX3,30
3,,,8710-059402-03,,,TX3,10
12,,,11400,,,ZEBRA,1534
12,,,P1053360-011,,,ZEBRA,19
12,,,P1058930-059,,,ZEBRA,2
12,,,48783-001,,,ZEBRA,218
12,,,11402,,,ZEBRA,38
12,,,8617,,,ZEBRA,764
12,,,P1028596,,,ZEBRA,653
12,,,P1014125,,,ZEBRA,973
12,,,01890-300,,,ZEBRA,932
3,,,MOD-1309-0004,,,TX3,20
12,,,4900-929120,,,TX3,55
12,,,MC330K-GE3HA3US,,,ZEBRA,90
12,,,105950-014,,,ZEBRA,6
12,,,P1027135-048,,,ZEBRA,8
12,,,16H.038MS.0060,,,TX3,1053
12,,,P1046696-007,,,ZEBRA,3
12,,,MC92N0-GJ0SYEYA6WR,,,ZEBRA,77
12,,,AK18355-101,,,ZEBRA,35
12,,,LOS-5000-00AA,,,ZEBRA,10
12,,,G77100M,,,ZEBRA,6
12,,,P1046696-082,,,ZEBRA,6
12,,,8710-053300-43,,,TX3,15
12,,,MC92N0-GJ0SXFRA5WR,,,ZEBRA,8
12,,,VC83-08SOCQBAABANA,,,ZEBRA,624
12,,,DS2208-SR7U2100AZW,,,ZEBRA,2393
12,,,HS3100-OTH,,,ZEBRA,22
12,,,P1080383-408,,,ZEBRA,1
12,,,P1014134,,,ZEBRA,2566
12,,,41015-105,,,ZEBRA,12
12,,,ET51AE-W12E,,,ZEBRA,155
3,,,16H.038XS.0001,,,TX3,1000
12,,,SAC-HS3100-B8-01,,,ZEBRA,55
12,,,P1046696-042,,,ZEBRA,2
3,,,ZBK-ET5X-8SCN1-01,,,ZEBRA,86
3,,,24-84096-11,,,TX3,8
3,,,DS9308-SR4U2100AZW,,,ZEBRA,1069
3,,,LB-001386-01,,,TX3,500
12,,,MC333R-GI2HG4US,,,ZEBRA,120
3,,,P1095287,,,ZEBRA,667
3,,,P1040949,,,ZEBRA,4468
12,,,P1046696-044,,,ZEBRA,4
12,,,P1061022-006,,,ZEBRA,13
3,,,MSR-TC7X-SNP1-01,,,ZEBRA,15
12,,,KT-152738-03R,,,ZEBRA,19
12,,,ET56DE-G21E-00A6,,,ZEBRA,3
12,,,OB131100100A1104,,,ZEBRA,2
12,,,DS4308-HC0000BZZWW,,,ZEBRA,2164
12,,,P1050667-015,,,ZEBRA,1
12,,,MC330K-SG4HG4US,,,ZEBRA,4
12,,,DS8178-DL7U2100SFW,,,ZEBRA,165
3,,,BTRY-MC55EAB00-50,,,ZEBRA,4
3,,,2356-2308-0000,,,ZEBRA,6
12,,,LI2208-SR7U2100SGW,,,ZEBRA,984
3,,,AK18342-1,,,ZEBRA,13
12,,,105910-165,,,ZEBRA,3
8,,,P1046259,,,ZEBRA,961
12,,,P1083320-034,,,ZEBRA,9
12,,,RSL10-LSV5W4W1S0X0X0,,,ZEBRA,7
12,,,MC55E0-PM0S3RQA9US,,,ZEBRA,12
12,,,CN-000803-02,,,ZEBRA,332
12,,,CN-000803-08,,,ZEBRA,339
12,,,P1037974-068,,,ZEBRA,10
3,,,P1058593,,,ZEBRA,873
12,,,HW44014,,,ZEBRA,1
12,,,AN440-CPDFQ915WR,,,ZEBRA,233
12,,,ZD62143-D01F00EZ,,,ZEBRA,30
12,,,P1070125-016,,,ZEBRA,6
12,,,PWRS-14000-242R,,,ZEBRA,207
12,,,CR2278-PC10104WW,,,ZEBRA,5
12,,,KT-2070-SD2078C14W,,,ZEBRA,449
12,,,AN720-L51NF00WUS,,,ZEBRA,46
12,,,GK42-102210-000,,,ZEBRA,1532
12,,,P1083320-038,,,ZEBRA,22
12,,,P1080383-037,,,ZEBRA,2
12,,,4900-030290,,,TX3,157
12,,,P1050667-140,,,ZEBRA,421
12,,,1005072,,,ZEBRA,37
12,,,4600-012120,,,TX3,1710
8,,,P1093600-003,,,ZEBRA,20
8,,,VC80X-10FSRAABBA-U,,,ZEBRA,50
12,,,72442,,,ZEBRA,1
8,,,PWRS-14000-252R,,,ZEBRA,15
8,,,TC80NH-2101K420IN,,,ZEBRA,2
8,,,420026,,,ZEBRA,20
8,,,50-12100-2343,,,TX3,100
8,,,QN3-AUNA0E00-03Z,,,ZEBRA,100
12,,,21-57353-03,,,TX3,20
12,,,86.9Z552.5R0,,,TX3,7100
12,,,G22250,,,ZEBRA,1
8,,,ZE50063-L010000Z,,,ZEBRA,3
8,,,8710-053301-10,,,TX3,200
8,,,GX42-202411-000,,,ZEBRA,72
8,,,MC92N0-GA0SXEYA5WR,,,ZEBRA,138
8,,,MC92N0-GL0SYEAA6WR,,,ZEBRA,5
8,,,50-12100-2076,,,TX3,50
8,,,CRD-NGWT-5S5BC-01,,,ZEBRA,80
8,,,SAC-TC55-2BTYC1,,,ZEBRA,57
8,,,MNT-TC8X-FHKT-01,,,ZEBRA,6
8,,,6M.18HMB.014,,,TX3,3
8,,,450025,,,ZEBRA,4
8,,,VC5090KYBD-03R,,,TX3,4
8,,,WND-3100-A-00AB,,,ZEBRA,2
8,,,UWD-1000-A-03BA,,,ZEBRA,1
8,,,MW0030AAUNF1,,,TX3,208
12,,,ZT61042-T050100Z,,,ZEBRA,9
8,,,KT-2070-SD2000C14W,,,ZEBRA,35
8,,,GX42-102512-000,,,ZEBRA,16
8,,,P1024447,,,ZEBRA,500
8,,,ZT420A2-T01D000Z,,,ZEBRA,1
3,,,ZD50042-T01200FZ,,,ZEBRA,474
8,,,ZD50042-T11200FZ,,,ZEBRA,8
3,,,11-70618-01,,,TX3,10
3,,,8710-050011-01,,,TX3,20
8,,,6051A1621504,,,TX3,300
8,,,16M.038MB.0003,,,TX3,100
3,,,PSS-3SH01-00R,,,ZEBRA,32
8,,,8710-050471-38,,,TX3,172
3,,,7014-002208,,,TX3,44
8,,,MK500-WM-MX,,,ZEBRA,5
3,,,MC330K-SB4HA4US,,,ZEBRA,28
3,,,P1053360-015,,,ZEBRA,83
3,,,ZD42H43-C01W01EZ,,,ZEBRA,1
3,,,THRMP22CC370187,,,ZEBRA,80
3,,,8710-050019-01,,,TX3,10
3,,,1309-0095000,,,TX3,10
3,,,40.13Y02.021,,,TX3,93
3,,,6M.18RBD.006,,,TX3,619
3,,,17366-307,,,TX3,280
3,,,ZT61042-T0101C0Z,,,ZEBRA,5
3,,,15-131935-01,,,TX3,1066
3,,,8710-058000-05,,,TX3,10
3,,,16M.02GCA.0003,,,TX3,10
3,,,4388,,,ZEBRA,705
3,,,8710-052100-88,,,TX3,16
3,,,91-160833-020,,,TX3,13
3,,,S01-90500169-R,,,TX3,10
3,,,140.00601.0071,,,TX3,10
3,,,P1010714,,,ZEBRA,800
3,,,21-79681-01,,,TX3,10
3,,,8710-058100-04,,,TX3,10
3,,,1918145-100,,,TX3,10
3,,,8710-057001-48,,,TX3,25
3,,,HN000793GP1,,,TX3,40
3,,,8710-058100-00,,,TX3,15
3,,,1098961,,,TX3,1
12,,,CBL-DC-387A1-01,,,ZEBRA,20
12,,,ZQ62-AUFA000-00,,,ZEBRA,152
12,,,P1070437,,,ZEBRA,237
8,,,PS-3PTY-SHDRSTRP,,,ZEBRA,21
8,,,PS-3PTY-ET50CASE,,,ZEBRA,21
8,,,8710-050095-53,,,TX3,700
8,,,8710-050384-27,,,TX3,1700
8,,,8710-053210-15,,,TX3,600
8,,,8710-051800-31,,,TX3,20
8,,,8710-050332-04,,,TX3,1200
8,,,KYBD-QW-VC80-S-1,,,TX3,20
3,,,1070411-002,,,TX3,20
8,,,MW0030ABUNEB,,,TX3,305
3,,,1510-0QCQ000,,,TX3,417
8,,,KT-CRDTC7XVEH-01,,,ZEBRA,145
3,,,P1083320-069,,,ZEBRA,1
8,,,P1084497,,,ZEBRA,200
8,,,ZC32-0M0C000US00,,,ZEBRA,1
8,,,P1099828,,,ZEBRA,30
8,,,P1024327,,,ZEBRA,1521
8,,,P1063010,,,ZEBRA,50
8,,,G57310M,,,ZEBRA,7
8,,,23878,,,ZEBRA,8
3,,,SAC-MC93-4SCHG-01,,,ZEBRA,1361
8,,,MEP-1304-0002,,,TX3,40
8,,,CRDUNIV-55-5000R,,,TX3,5
8,,,8710-058001-61,,,TX3,15
3,,,S00761,,,TX3,11
8,,,8710-053300-79,,,TX3,53
3,,,SG-MC33-RBTS-01,,,ZEBRA,456
8,,,G8335043-241,,,ZEBRA,1000
8,,,P1024434,,,ZEBRA,1000
3,,,KTBTRYRS50EAB00-01,,,ZEBRA,1930
8,,,GX43-102511-000,,,ZEBRA,133
3,,,P1037974-052,,,ZEBRA,1
3,,,P1050667-015,,,ZEBRA,6
8,,,P1083320-096,,,ZEBRA,3
3,,,P1018258,,,ZEBRA,2
3,,,MP7000-SNS0M00WW,,,ZEBRA,8
3,,,PWR-WUA5V4W0EU,,,ZEBRA,112
3,,,105950-015,,,ZEBRA,18
3,,,210521,,,ZEBRA,2
3,,,200331,,,ZEBRA,2
8,,,ZT41143-T4A0000Z,,,ZEBRA,2
3,,,P1063406-031,,,ZEBRA,1664
3,,,20-61019-04R,,,ZEBRA,23
3,,,Z72-0M0CZ0H0US00,,,ZEBRA,10
3,,,MC92N0-GP0SYFQA6WR,,,ZEBRA,4
8,,,TC75AH-GA11ES-04,,,ZEBRA,11
3,,,MC930P-GSFEG4NA,,,ZEBRA,39
3,,,8710-050386-09,,,TX3,478
3,,,P1058930-045,,,ZEBRA,223
3,,,300292-101,,,ZEBRA,1095
3,,,P1037974-058,,,ZEBRA,340
3,,,CQ16910-G10,,,ZEBRA,24
3,,,8710-050010-01,,,TX3,73
3,,,01890-300,,,ZEBRA,3850
3,,,P1006117,,,ZEBRA,18
3,,,CA17063-1,,,ZEBRA,10
3,,,41001-2M,,,ZEBRA,4
3,,,P1051020-08,,,ZEBRA,5
3,,,P1071618,,,ZEBRA,19223
3,,,57212-2M,,,ZEBRA,18
3,,,45189-21,,,ZEBRA,21
3,,,105934-133,,,ZEBRA,1
3,,,33833-150,,,ZEBRA,10
3,,,PK-000379-01,,,TX3,3
3,,,8710-050018-01,,,TX3,505
3,,,0801-0AY2000,,,TX3,25
3,,,SG-MC3123244-01R,,,TX3,865
3,,,AMME3119,,,TX3,2
3,,,P1025833-002,,,ZEBRA,60
3,,,P1024449,,,ZEBRA,1032
3,,,086.0004J.0523,,,TX3,1500
3,,,6051A1621504,,,TX3,150
3,,,45.30S04.001,,,TX3,3000
3,,,140.00T03.0011,,,TX3,500
3,,,147.02G0C.1011,,,TX3,122000
3,,,P1046696-132,,,ZEBRA,58
3,,,86.00T44.6Q3,,,TX3,800
3,,,211968-001,,,ZEBRA,8
3,,,P1031925-207,,,ZEBRA,13
8,,,P1006059,,,ZEBRA,2
3,,,ZD51013-D01B01FZ,,,ZEBRA,227
8,,,P1089779,,,ZEBRA,10
8,,,P1050667-033,,,ZEBRA,21
8,,,TC510K-1HDZU4P-US,,,ZEBRA,502
8,,,ST5003,,,ZEBRA,10
8,,,P1028752,,,ZEBRA,40
8,,,6M.13YBD.003,,,TX3,10
